Name,Lower,Upper,Duration,Aborted,Cluster,Solver,Width,Gap,Objective
rbg021,             +inf,             2011.00,             0.021,            false,             false,            TD,            100,            1.000,            0.00
rbg019a,             2694.00,             2694.00,             0.000,            false,             false,            TD,            100,            0.000,            2694.00
rbg021,             +inf,             4124.00,             0.015,            false,             false,            TD,            100,            1.000,            0.00
rbg017,             +inf,             1943.00,             0.004,            false,             false,            TD,            100,            1.000,            0.00
rbg034a,             +inf,             2531.00,             0.050,            false,             false,            TD,            100,            1.000,            0.00
rbg041a,             +inf,             2300.00,             0.092,            false,             false,            TD,            100,            1.000,            0.00
rbg016a,             2596.00,             2596.00,             0.001,            false,             false,            TD,            100,            0.000,            2596.00
rbg038a,             +inf,             4656.00,             0.052,            false,             false,            TD,            100,            1.000,            0.00
rbg033a,             +inf,             1638.00,             0.058,            false,             false,            TD,            100,            1.000,            0.00
rbg017a,             +inf,             4007.00,             0.007,            false,             false,            TD,            100,            1.000,            0.00
rbg019c,             +inf,             4219.00,             0.010,            false,             false,            TD,            100,            1.000,            0.00
rbg010a,             3840.00,             3840.00,             0.000,            false,             false,            TD,            100,            0.000,            3840.00
rbg021,             +inf,             4129.00,             0.018,            false,             false,            TD,            100,            1.000,            0.00
rbg021,             +inf,             4133.00,             0.015,            false,             false,            TD,            100,            1.000,            0.00
rbg019b,             +inf,             1317.00,             0.018,            false,             false,            TD,            100,            1.000,            0.00
rbg027a,             +inf,             4423.00,             0.035,            false,             false,            TD,            100,            1.000,            0.00
